65.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,FINEST;DATA_ACCESS,INFO;DB,INFO;NBA,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,INFO
15:26:06.0 (116819397)|STATEMENT_EXECUTE|[155]
15:26:06.0 (116828921)|VARIABLE_ASSIGNMENT|[155]|this.nickname|"Pompompurin's Visa"|0x58146bd8
15:26:06.0 (116831804)|STATEMENT_EXECUTE|[156]
15:26:06.0 (116838111)|VARIABLE_ASSIGNMENT|[156]|this.cardType|"Visa"|0x58146bd8
15:26:06.0 (116840793)|STATEMENT_EXECUTE|[157]
15:26:06.0 (116846553)|VARIABLE_ASSIGNMENT|[157]|this.endingIn|"1111"|0x58146bd8
15:26:06.0 (116849064)|STATEMENT_EXECUTE|[158]
15:26:06.0 (116853753)|VARIABLE_SCOPE_BEGIN|[158]|mm|String|false|false
15:26:06.0 (116858376)|VARIABLE_ASSIGNMENT|[158]|mm|"12"
15:26:06.0 (116860528)|STATEMENT_EXECUTE|[159]
15:26:06.0 (116864528)|VARIABLE_SCOPE_BEGIN|[159]|yy|String|false|false
15:26:06.0 (116868623)|VARIABLE_ASSIGNMENT|[159]|yy|"39"
15:26:06.0 (116870663)|STATEMENT_EXECUTE|[160]
15:26:06.0 (116874264)|METHOD_ENTRY|[160]|01pcf000004BTz2|UpcomingPaymentsService.formatExpiration(String, String)
15:26:06.0 (116877493)|VARIABLE_SCOPE_BEGIN|[249]|monthStr|String|false|false
15:26:06.0 (116881437)|VARIABLE_ASSIGNMENT|[249]|monthStr|"12"
15:26:06.0 (116883463)|VARIABLE_SCOPE_BEGIN|[249]|yearStr|String|false|false
15:26:06.0 (116887128)|VARIABLE_ASSIGNMENT|[249]|yearStr|"39"
15:26:06.0 (116892291)|HEAP_ALLOCATE|[250]|Bytes:5
15:26:06.0 (116894410)|STATEMENT_EXECUTE|[249]
15:26:06.0 (116911208)|STATEMENT_EXECUTE|[250]
15:26:06.0 (116912088)|STATEMENT_EXECUTE|[251]
15:26:06.0 (116917497)|HEAP_ALLOCATE|[251]|Bytes:2
15:26:06.0 (116923425)|METHOD_ENTRY|[251]|01pcf000004BTz2|UpcomingPaymentsService.leftPad2(String)
15:26:06.0 (116926567)|VARIABLE_SCOPE_BEGIN|[245]|s|String|false|false
15:26:06.0 (116930854)|VARIABLE_ASSIGNMENT|[245]|s|"12"
15:26:06.0 (116934655)|HEAP_ALLOCATE|[246]|Bytes:5
15:26:06.0 (116936450)|STATEMENT_EXECUTE|[245]
15:26:06.0 (116937512)|STATEMENT_EXECUTE|[246]
15:26:06.0 (116938288)|STATEMENT_EXECUTE|[247]
15:26:06.0 (116949174)|METHOD_EXIT|[251]|01pcf000004BTz2|UpcomingPaymentsService.leftPad2(String)
15:26:06.0 (116952021)|VARIABLE_SCOPE_BEGIN|[251]|mm|String|false|false
15:26:06.0 (116956216)|VARIABLE_ASSIGNMENT|[251]|mm|"12"
15:26:06.0 (116958228)|STATEMENT_EXECUTE|[252]
15:26:06.0 (116962379)|HEAP_ALLOCATE|[252]|Bytes:2
15:26:06.0 (116967158)|VARIABLE_SCOPE_BEGIN|[252]|yy|String|false|false
15:26:06.0 (116971384)|VARIABLE_ASSIGNMENT|[252]|yy|"39"
15:26:06.0 (116979870)|STATEMENT_EXECUTE|[254]
15:26:06.0 (116986452)|STATEMENT_EXECUTE|[257]
15:26:06.0 (116987258)|STATEMENT_EXECUTE|[260]
15:26:06.0 (116991538)|HEAP_ALLOCATE|[260]|Bytes:5
15:26:06.0 (116995483)|METHOD_EXIT|[160]|01pcf000004BTz2|UpcomingPaymentsService.formatExpiration(String, String)
15:26:06.0 (117000048)|VARIABLE_ASSIGNMENT|[160]|this.expiration|"12/39"|0x58146bd8
15:26:06.0 (117003259)|STATEMENT_EXECUTE|[163]
15:26:06.0 (117006178)|HEAP_ALLOCATE|[163]|Bytes:32
15:26:06.0 (117009373)|CONSTRUCTOR_ENTRY|[163]|01pcf000004BTz2|<init>()|UpcomingPaymentsService.GroupPaymentInfo
15:26:06.0 (117012781)|VARIABLE_SCOPE_BEGIN|[9]|this|UpcomingPaymentsService.GroupPaymentInfo|true|false
15:26:06.0 (117027248)|VARIABLE_ASSIGNMENT|[9]|this|{}|0x364292a1
15:26:06.0 (117038286)|STATEMENT_EXECUTE|[9]
15:26:06.0 (117039211)|STATEMENT_EXECUTE|[10]
15:26:06.0 (117040022)|STATEMENT_EXECUTE|[11]
15:26:06.0 (117040783)|STATEMENT_EXECUTE|[12]
15:26:06.0 (117041584)|STATEMENT_EXECUTE|[13]
15:26:06.0 (117042373)|STATEMENT_EXECUTE|[14]
15:26:06.0 (117043121)|STATEMENT_EXECUTE|[15]
15:26:06.0 (117043852)|STATEMENT_EXECUTE|[16]
15:26:06.0 (117045604)|CONSTRUCTOR_EXIT|[163]|01pcf000004BTz2|<init>()|UpcomingPaymentsService.GroupPaymentInfo
15:26:06.0 (117048953)|VARIABLE_SCOPE_BEGIN|[163]|g|UpcomingPaymentsService.GroupPaymentInfo|true|false
15:26:06.0 (117057430)|VARIABLE_ASSIGNMENT|[163]|g|{}|0x364292a1
15:26:06.0 (117060198)|STATEMENT_EXECUTE|[164]
15:26:06.0 (117105029)|VARIABLE_ASSIGNMENT|[164]|this.billingScheduleGroupId|"a1lcf000001cx89AAA"|0x364292a1
15:26:06.0 (117108503)|STATEMENT_EXECUTE|[165]
15:26:06.0 (117120383)|VARIABLE_ASSIGNMENT|[165]|this.billingScheduleGroupName|"BSG-0785567"|0x364292a1
15:26:06.0 (117123103)|STATEMENT_EXECUTE|[166]
15:26:06.0 (117128016)|VARIABLE_ASSIGNMENT|[166]|this.nextBillingDate|"2025-11-01T00:00:00.000Z"|0x364292a1
15:26:06.0 (117130772)|STATEMENT_EXECUTE|[167]
15:26:06.0 (117152780)|HEAP_ALLOCATE|[167]|Bytes:28
15:26:06.0 (117160791)|VARIABLE_ASSIGNMENT|[167]|this.feeTotal|330.00|0x364292a1
15:26:06.0 (117163438)|STATEMENT_EXECUTE|[168]
15:26:06.0 (117173681)|HEAP_ALLOCATE|[168]|Bytes:28
15:26:06.0 (117175620)|HEAP_ALLOCATE|[168]|Bytes:28
15:26:06.0 (117181618)|VARIABLE_ASSIGNMENT|[168]|this.discountTotal|0.00|0x364292a1
15:26:06.0 (117184195)|STATEMENT_EXECUTE|[169]
15:26:06.0 (117190895)|HEAP_ALLOCATE|[169]|Bytes:28
15:26:06.0 (117197251)|VARIABLE_ASSIGNMENT|[169]|this.netTotal|330.00|0x364292a1
15:26:06.0 (117199808)|STATEMENT_EXECUTE|[170]
15:26:06.0 (117202039)|VARIABLE_ASSIGNMENT|[170]|this.paymentMethod|0x58146bd8|0x364292a1
15:26:06.0 (117204780)|STATEMENT_EXECUTE|[172]
15:26:06.0 (117209898)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
15:26:06.0 (117218573)|HEAP_ALLOCATE|[72]|Bytes:5
15:26:06.0 (117237921)|HEAP_ALLOCATE|[72]|Bytes:4
15:26:06.0 (117240341)|VARIABLE_SCOPE_BEGIN|[72]|groupId|Id|false|false
15:26:06.0 (117263048)|VARIABLE_ASSIGNMENT|[72]|groupId|"a1lcf000001dnRhAAI"
15:26:06.0 (117265963)|STATEMENT_EXECUTE|[72]
15:26:06.0 (117266853)|STATEMENT_EXECUTE|[73]
15:26:06.0 (117292023)|VARIABLE_SCOPE_BEGIN|[73]|groupSchedules|List<TREX1__Billing_Schedule__c>|true|false
15:26:06.0 (117673503)|VARIABLE_ASSIGNMENT|[73]|groupSchedules|[{"TREX1__Is_Billable__c":true,"TREX1__Transaction_Line_Item__r":{"TREX1__Account__c":"001cf00000AYuJ8AAL","Id":"a3Dcf0000006O9KEAU"},"TREX1__Term_Type__c":"Monthly","TREX1__Billing_Schedule_Group__c":"a1lcf000001dnRhAAI","TREX1__TP2StoredAccount__c":"a838W000000kxOtQAI","TREX1__Transaction_Line_Item__c":"a3Dcf0000006O9KEAU","TREX1__TP2StoredAccount__r":{"TPAY2__SA_Alias__c":"Children's Council o (30 more) ...","Id":"a838W000000kxOtQAI"},"TREX1__Start_Date__c":"2025-10-01T00:00:00.000Z","Id":"a1mcf000000DwkYAAS","TREX1__Billing_Schedule_Group__r":{"TREX1__bsg_Global_Billing_Group__c":"a2M1U000001IXQ5UAO","Id":"a1lcf000001dnRhAAI","TREX1__bsg_Global_Billing_Group__r":{"TREX1__Monthly_Billing_Day__c":1,"Id":"a2M1U000001IXQ5UAO","Name":"GBG Programs - 1st o (11 more) ..."},"Name":"BSG-0785575"},"TREX1__Amount__c":69.00,"Name":"BS-0001365267"},{"TREX1__Is_Billable__c":true,"TREX1__Transaction_Line_Item__r":{"TREX1__Account__c":"001cf00000AYuJ8AAL","Id":"a3Dcf0000006O9KEAU"},"TREX1__Term_Type__c":"Monthly","TREX1__Billing_Schedule_Group__c":"a1lcf000001dnRhAAI","TREX1__TP2StoredAccount__c":"a838W000000kxOtQAI","TREX1__Transaction_Line_Item__c":"a3Dcf0000006O9KEAU","TREX1__TP2StoredAccount__r":{"TPAY2__SA_Alias__c":"Children's Council o (30 more) ...","Id":"a838W000000kxOtQAI"},"TREX1__Start_Date__c":"2025-10-01T00:00:00.000Z","Id":"a1mcf000000NpJZAA0","TREX1__Billing_Schedule_Group__r":{"TREX1__bsg_Global_Billing_Group__c":"a2M1U000001IXQ5UAO","Id":"a1lcf000001dnRhAAI","TREX1__bsg_Global_Billing_Group__r":{"TREX1__Monthly_Billing_Day__c":1,"Id":"a2M1U000001IXQ5UAO","Name":"GBG Programs - 1st o (11 more) ..."},"Name":"BSG-0785575"},"TREX1__Amount__c":98.00,"Name":"BS-0001365618"},{"TREX1__Is_Billable__c":true,"TREX1__Transaction_Line_Item__r":{"TREX1__Account__c":"001cf00000AYuJ8AAL","Id":"a3Dcf0000006O9KEAU"},"TREX1__Term_Type__c":"Monthly","TREX1__Billing_Schedule_Group__c":"a1lcf000001dnRhAAI","TREX1__TP2StoredAccount__c":"a83cf0000001wtBAAQ","TREX1__Transaction_Line_Item__c":"a3Dcf0000006O9KEAU","TREX1__TP2StoredAccount__r":{"TPAY2__SA_CardScheme__c":"Visa","Id":"a83cf0000001wtBAAQ","TPAY2__SA_ExpirationMonth__c":"07","TPAY2__SA_ExpirationYear__c":"35","TPAY2__SA_LastFourCardNumber__c":"1111","TPAY2__SA_Alias__c":"Muffin's Visa"},"TREX1__Start_Date__c":"2025-10-01T00:00:00.000Z","Id":"a1mcf000000NpJaAAK","TREX1__Billing_Schedule_Group__r":{"TREX1__bsg_Global_Billing_Group__c":"a2M1U000001IXQ5UAO","Id":"a1lcf000001dnRhAAI","TREX1__bsg_Global_Billing_Group__r":{"TREX1__Monthly_Billing_Day__c":1,"Id":"a2M1U000001IXQ5UAO","Name":"GBG Programs - 1st o (11 more) ..."},"Name":"BSG-0785575"},"TREX1__Amount__c":500.00,"Name":"BS-0001365619"}]|0x5a3532b9
15:26:06.0 (117699938)|STATEMENT_EXECUTE|[74]
15:26:06.0 (117701106)|STATEMENT_EXECUTE|[79]
15:26:06.0 (117703285)|VARIABLE_SCOPE_BEGIN|[79]|monthlyBillingDay|Integer|false|false
15:26:06.0 (117708108)|VARIABLE_ASSIGNMENT|[79]|monthlyBillingDay|null
15:26:06.0 (117710227)|STATEMENT_EXECUTE|[81]
15:26:06.0 (117717818)|HEAP_ALLOCATE|[81]|Bytes:52
15:26:06.0 (117721526)|VARIABLE_SCOPE_BEGIN|[81]|exemplar|TREX1__Billing_Schedule__c|true|false
15:26:06.0 (117831327)|VARIABLE_ASSIGNMENT|[81]|exemplar|{"TREX1__Is_Billable__c":true,"TREX1__Transaction_Line_Item__r":{"TREX1__Account__c":"001cf00000AYuJ8AAL","Id":"a3Dcf0000006O9KEAU"},"TREX1__Term_Type__c":"Monthly","TREX1__Billing_Schedule_Group__c":"a1lcf000001dnRhAAI","TREX1__TP2StoredAccount__c":"a838W000000kxOtQAI","TREX1__Transaction_Line_Item__c":"a3Dcf0000006O9KEAU","TREX1__TP2StoredAccount__r":{"TPAY2__SA_Alias__c":"Children's Council o (30 more) ...","Id":"a838W000000kxOtQAI"},"TREX1__Start_Date__c":"2025-10-01T00:00:00.000Z","Id":"a1mcf000000DwkYAAS","TREX1__Billing_Schedule_Group__r":{"TREX1__bsg_Global_Billing_Group__c":"a2M1U000001IXQ5UAO","Id":"a1lcf000001dnRhAAI","TREX1__bsg_Global_Billing_Group__r":{"TREX1__Monthly_Billing_Day__c":1,"Id":"a2M1U000001IXQ5UAO","Name":"GBG Programs - 1st o (11 more) ..."},"Name":"BSG-0785575"},"TREX1__Amount__c":69.00,"Name":"BS-0001365267"}|0x526b4ae2
15:26:06.0 (117848288)|STATEMENT_EXECUTE|[84]
15:26:06.0 (117849128)|STATEMENT_EXECUTE|[85]
15:26:06.0 (117857662)|HEAP_ALLOCATE|[86]|Bytes:28
15:26:06.0 (117861526)|HEAP_ALLOCATE|[85]|Bytes:8
15:26:06.0 (117865721)|VARIABLE_ASSIGNMENT|[85]|monthlyBillingDay|1
15:26:06.0 (117868087)|STATEMENT_EXECUTE|[98]
15:26:06.0 (117872753)|VARIABLE_SCOPE_BEGIN|[98]|nextDate|Date|false|false
15:26:06.0 (117878368)|VARIABLE_ASSIGNMENT|[98]|nextDate|null
15:26:06.0 (117880412)|STATEMENT_EXECUTE|[101]
15:26:06.0 (117887061)|HEAP_ALLOCATE|[101]|Bytes:4
15:26:06.0 (117894641)|VARIABLE_SCOPE_BEGIN|[101]|oneTimeStartDates|List<Date>|true|false
15:26:06.0 (117906295)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
15:26:06.0 (117910854)|VARIABLE_ASSIGNMENT|[101]|oneTimeStartDates|[]|0x2aaa45e7
15:26:06.0 (117913551)|STATEMENT_EXECUTE|[102]
15:26:06.0 (117916371)|HEAP_ALLOCATE|[102]|Bytes:4
15:26:06.0 (117921115)|VARIABLE_SCOPE_BEGIN|[102]|monthlyLastBilledDates|List<Date>|true|false
15:26:06.0 (117927353)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
15:26:06.0 (117929958)|VARIABLE_ASSIGNMENT|[102]|monthlyLastBilledDates|[]|0x519bb1c1
15:26:06.0 (117932504)|STATEMENT_EXECUTE|[104]
15:26:06.0 (117936564)|HEAP_ALLOCATE|[104]|Bytes:28
15:26:06.0 (117938421)|HEAP_ALLOCATE|[104]|Bytes:28
15:26:06.0 (117940583)|VARIABLE_SCOPE_BEGIN|[104]|feeTotal|Decimal|false|false
15:26:06.0 (117945164)|VARIABLE_ASSIGNMENT|[104]|feeTotal|0
15:26:06.0 (117947231)|STATEMENT_EXECUTE|[104]
15:26:06.0 (117949760)|HEAP_ALLOCATE|[104]|Bytes:28
15:26:06.0 (117951421)|HEAP_ALLOCATE|[104]|Bytes:28
15:26:06.0 (117953354)|VARIABLE_SCOPE_BEGIN|[104]|discountTotal|Decimal|false|false
15:26:06.0 (117957606)|VARIABLE_ASSIGNMENT|[104]|discountTotal|0
15:26:06.0 (117959716)|STATEMENT_EXECUTE|[104]
15:26:06.0 (117962111)|HEAP_ALLOCATE|[104]|Bytes:28
15:26:06.0 (117963709)|HEAP_ALLOCATE|[104]|Bytes:28
15:26:06.0 (117965683)|VARIABLE_SCOPE_BEGIN|[104]|netTotal|Decimal|false|false
15:26:06.0 (117969721)|VARIABLE_ASSIGNMENT|[104]|netTotal|0
15:26:06.0 (117981076)|HEAP_ALLOCATE|[105]|Bytes:5
15:26:06.0 (117988653)|HEAP_ALLOCATE|[105]|Bytes:52
15:26:06.0 (117993517)|VARIABLE_SCOPE_BEGIN|[105]|bs|TREX1__Billing_Schedule__c|true|false
15:26:06.0 (118161359)|VARIABLE_ASSIGNMENT|[105]|bs|{"TREX1__Is_Billable__c":true,"TREX1__Transaction_Line_Item__r":{"TREX1__Account__c":"001cf00000AYuJ8AAL","Id":"a3Dcf0000006O9KEAU"},"TREX1__Term_Type__c":"Monthly","TREX1__Billing_Schedule_Group__c":"a1lcf000001dnRhAAI","TREX1__TP2StoredAccount__c":"a838W000000kxOtQAI","TREX1__Transaction_Line_Item__c":"a3Dcf0000006O9KEAU","TREX1__TP2StoredAccount__r":{"TPAY2__SA_Alias__c":"Children's Council o (30 more) ...","Id":"a838W000000kxOtQAI"},"TREX1__Start_Date__c":"2025-10-01T00:00:00.000Z","Id":"a1mcf000000DwkYAAS","TREX1__Billing_Schedule_Group__r":{"TREX1__bsg_Global_Billing_Group__c":"a2M1U000001IXQ5UAO","Id":"a1lcf000001dnRhAAI","TREX1__bsg_Global_Billing_Group__r":{"TREX1__Monthly_Billing_Day__c":1,"Id":"a2M1U000001IXQ5UAO","Name":"GBG Programs - 1st o (11 more) ..."},"Name":"BSG-0785575"},"TREX1__Amount__c":69.00,"Name":"BS-0001365267"}|0x526b4ae2
15:26:06.0 (118171639)|STATEMENT_EXECUTE|[105]
15:26:06.0 (118177509)|STATEMENT_EXECUTE|[107]
15:26:06.0 (118178433)|STATEMENT_EXECUTE|[108]
15:26:06.0 (118194954)|HEAP_ALLOCATE|[108]|Bytes:28
15:26:06.0 (118203175)|VARIABLE_ASSIGNMENT|[108]|netTotal|69.00
15:26:06.0 (118209469)|HEAP_ALLOCATE|[109]|Bytes:28
15:26:06.0 (118211424)|HEAP_ALLOCATE|[109]|Bytes:28
15:26:06.0 (118221884)|STATEMENT_EXECUTE|[109]
15:26:06.0 (118222795)|STATEMENT_EXECUTE|[110]
15:26:06.0 (118229701)|HEAP_ALLOCATE|[110]|Bytes:28
15:26:06.0 (118235429)|VARIABLE_ASSIGNMENT|[110]|feeTotal|69.00
15:26:06.0 (118251330)|STATEMENT_EXECUTE|[120]
15:26:06.0 (118253649)|STATEMENT_EXECUTE|[121]
15:26:06.0 (118258764)|HEAP_ALLOCATE|[105]|Bytes:5
15:26:06.0 (118264945)|HEAP_ALLOCATE|[105]|Bytes:52
15:26:06.0 (118268488)|VARIABLE_SCOPE_BEGIN|[105]|bs|TREX1__Billing_Schedule__c|true|false
15:26:06.0 (118385225)|VARIABLE_ASSIGNMENT|[105]|bs|{"TREX1__Is_Billable__c":true,"TREX1__Transaction_Line_Item__r":{"TREX1__Account__c":"001cf00000AYuJ8AAL","Id":"a3Dcf0000006O9KEAU"},"TREX1__Term_Type__c":"Monthly","TREX1__Billing_Schedule_Group__c":"a1lcf000001dnRhAAI","TREX1__TP2StoredAccount__c":"a838W000000kxOtQAI","TREX1__Transaction_Line_Item__c":"a3Dcf0000006O9KEAU","TREX1__TP2StoredAccount__r":{"TPAY2__SA_Alias__c":"Children's Council o (30 more) ...","Id":"a838W000000kxOtQAI"},"TREX1__Start_Date__c":"2025-10-01T00:00:00.000Z","Id":"a1mcf000000NpJZAA0","TREX1__Billing_Schedule_Group__r":{"TREX1__bsg_Global_Billing_Group__c":"a2M1U000001IXQ5UAO","Id":"a1lcf000001dnRhAAI","TREX1__bsg_Global_Billing_Group__r":{"TREX1__Monthly_Billing_Day__c":1,"Id":"a2M1U000001IXQ5UAO","Name":"GBG Programs - 1st o (11 more) ..."},"Name":"BSG-0785575"},"TREX1__Amount__c":98.00,"Name":"BS-0001365618"}|0x49fc4a57
15:26:06.0 (118392699)|STATEMENT_EXECUTE|[105]
15:26:06.0 (118396873)|STATEMENT_EXECUTE|[107]
15:26:06.0 (118397709)|STATEMENT_EXECUTE|[108]
15:26:06.0 (118405761)|HEAP_ALLOCATE|[108]|Bytes:28
15:26:06.0 (118411879)|VARIABLE_ASSIGNMENT|[108]|netTotal|167.00
15:26:06.0 (118417536)|HEAP_ALLOCATE|[109]|Bytes:28
15:26:06.0 (118419302)|HEAP_ALLOCATE|[109]|Bytes:28
15:26:06.0 (118427684)|STATEMENT_EXECUTE|[109]
15:26:06.0 (118428502)|STATEMENT_EXECUTE|[110]
15:26:06.0 (118434579)|HEAP_ALLOCATE|[110]|Bytes:28
15:26:06.0 (118440139)|VARIABLE_ASSIGNMENT|[110]|feeTotal|167.00
15:26:06.0 (118448440)|STATEMENT_EXECUTE|[120]
15:26:06.0 (118450133)|STATEMENT_EXECUTE|[121]
15:26:06.0 (118454064)|HEAP_ALLOCATE|[105]|Bytes:5
15:26:06.0 (118459267)|HEAP_ALLOCATE|[105]|Bytes:52
15:26:06.0 (118462209)|VARIABLE_SCOPE_BEGIN|[105]|bs|TREX1__Billing_Schedule__c|true|false
15:26:06.0 (118585220)|VARIABLE_ASSIGNMENT|[105]|bs|{"TREX1__Is_Billable__c":true,"TREX1__Transaction_Line_Item__r":{"TREX1__Account__c":"001cf00000AYuJ8AAL","Id":"a3Dcf0000006O9KEAU"},"TREX1__Term_Type__c":"Monthly","TREX1__Billing_Schedule_Group__c":"a1lcf000001dnRhAAI","TREX1__TP2StoredAccount__c":"a83cf0000001wtBAAQ","TREX1__Transaction_Line_Item__c":"a3Dcf0000006O9KEAU","TREX1__TP2StoredAccount__r":{"TPAY2__SA_CardScheme__c":"Visa","Id":"a83cf0000001wtBAAQ","TPAY2__SA_ExpirationMonth__c":"07","TPAY2__SA_ExpirationYear__c":"35","TPAY2__SA_LastFourCardNumber__c":"1111","TPAY2__SA_Alias__c":"Muffin's Visa"},"TREX1__Start_Date__c":"2025-10-01T00:00:00.000Z","Id":"a1mcf000000NpJaAAK","TREX1__Billing_Schedule_Group__r":{"TREX1__bsg_Global_Billing_Group__c":"a2M1U000001IXQ5UAO","Id":"a1lcf000001dnRhAAI","TREX1__bsg_Global_Billing_Group__r":{"TREX1__Monthly_Billing_Day__c":1,"Id":"a2M1U000001IXQ5UAO","Name":"GBG Programs - 1st o (11 more) ..."},"Name":"BSG-0785575"},"TREX1__Amount__c":500.00,"Name":"BS-0001365619"}|0x51abea23
15:26:06.0 (118593137)|STATEMENT_EXECUTE|[105]
15:26:06.0 (118597010)|STATEMENT_EXECUTE|[107]
15:26:06.0 (118597982)|STATEMENT_EXECUTE|[108]
15:26:06.0 (118606009)|HEAP_ALLOCATE|[108]|Bytes:28
15:26:06.0 (118612124)|VARIABLE_ASSIGNMENT|[108]|netTotal|667.00
15:26:06.0 (118617699)|HEAP_ALLOCATE|[109]|Bytes:28
15:26:06.0 (118619432)|HEAP_ALLOCATE|[109]|Bytes:28
15:26:06.0 (118627851)|STATEMENT_EXECUTE|[109]
15:26:06.0 (118628707)|STATEMENT_EXECUTE|[110]
15:26:06.0 (118634675)|HEAP_ALLOCATE|[110]|Bytes:28
15:26:06.0 (118640125)|VARIABLE_ASSIGNMENT|[110]|feeTotal|667.00
15:26:06.0 (118648824)|STATEMENT_EXECUTE|[120]
15:26:06.0 (118650340)|STATEMENT_EXECUTE|[121]
15:26:06.0 (118654384)|HEAP_ALLOCATE|[105]|Bytes:5
15:26:06.0 (118660152)|VARIABLE_ASSIGNMENT|[105]|bs|null|
15:26:06.0 (118662715)|STATEMENT_EXECUTE|[128]
15:26:06.0 (118673094)|METHOD_ENTRY|[128]|01pcf000004BTz2|UpcomingPaymentsService.containsMonthly(List<TREX1__Billing_Schedule__c>)
15:26:06.0 (118677104)|VARIABLE_SCOPE_BEGIN|[181]|listIn|List<TREX1__Billing_Schedule__c>|true|false
15:26:06.0 (119000536)|VARIABLE_ASSIGNMENT|[181]|listIn|[{"TREX1__Is_Billable__c":true,"TREX1__Transaction_Line_Item__r":{"TREX1__Account__c":"001cf00000AYuJ8AAL","Id":"a3Dcf0000006O9KEAU"},"TREX1__Term_Type__c":"Monthly","TREX1__Billing_Schedule_Group__c":"a1lcf000001dnRhAAI","TREX1__TP2StoredAccount__c":"a838W000000kxOtQAI","TREX1__Transaction_Line_Item__c":"a3Dcf0000006O9KEAU","TREX1__TP2StoredAccount__r":{"TPAY2__SA_Alias__c":"Children's Council o (30 more) ...","Id":"a838W000000kxOtQAI"},"TREX1__Start_Date__c":"2025-10-01T00:00:00.000Z","Id":"a1mcf000000DwkYAAS","TREX1__Billing_Schedule_Group__r":{"TREX1__bsg_Global_Billing_Group__c":"a2M1U000001IXQ5UAO","Id":"a1lcf000001dnRhAAI","TREX1__bsg_Global_Billing_Group__r":{"TREX1__Monthly_Billing_Day__c":1,"Id":"a2M1U000001IXQ5UAO","Name":"GBG Programs - 1st o (11 more) ..."},"Name":"BSG-0785575"},"TREX1__Amount__c":69.00,"Name":"BS-0001365267"},{"TREX1__Is_Billable__c":true,"TREX1__Transaction_Line_Item__r":{"TREX1__Account__c":"001cf00000AYuJ8AAL","Id":"a3Dcf0000006O9KEAU"},"TREX1__Term_Type__c":"Monthly","TREX1__Billing_Schedule_Group__c":"a1lcf000001dnRhAAI","TREX1__TP2StoredAccount__c":"a838W000000kxOtQAI","TREX1__Transaction_Line_Item__c":"a3Dcf0000006O9KEAU","TREX1__TP2StoredAccount__r":{"TPAY2__SA_Alias__c":"Children's Council o (30 more) ...","Id":"a838W000000kxOtQAI"},"TREX1__Start_Date__c":"2025-10-01T00:00:00.000Z","Id":"a1mcf000000NpJZAA0","TREX1__Billing_Schedule_Group__r":{"TREX1__bsg_Global_Billing_Group__c":"a2M1U000001IXQ5UAO","Id":"a1lcf000001dnRhAAI","TREX1__bsg_Global_Billing_Group__r":{"TREX1__Monthly_Billing_Day__c":1,"Id":"a2M1U000001IXQ5UAO","Name":"GBG Programs - 1st o (11 more) ..."},"Name":"BSG-0785575"},"TREX1__Amount__c":98.00,"Name":"BS-0001365618"},{"TREX1__Is_Billable__c":true,"TREX1__Transaction_Line_Item__r":{"TREX1__Account__c":"001cf00000AYuJ8AAL","Id":"a3Dcf0000006O9KEAU"},"TREX1__Term_Type__c":"Monthly","TREX1__Billing_Schedule_Group__c":"a1lcf000001dnRhAAI","TREX1__TP2StoredAccount__c":"a83cf0000001wtBAAQ","TREX1__Transaction_Line_Item__c":"a3Dcf0000006O9KEAU","TREX1__TP2StoredAccount__r":{"TPAY2__SA_CardScheme__c":"Visa","Id":"a83cf0000001wtBAAQ","TPAY2__SA_ExpirationMonth__c":"07","TPAY2__SA_ExpirationYear__c":"35","TPAY2__SA_LastFourCardNumber__c":"1111","TPAY2__SA_Alias__c":"Muffin's Visa"},"TREX1__Start_Date__c":"2025-10-01T00:00:00.000Z","Id":"a1mcf000000NpJaAAK","TREX1__Billing_Schedule_Group__r":{"TREX1__bsg_Global_Billing_Group__c":"a2M1U000001IXQ5UAO","Id":"a1lcf000001dnRhAAI","TREX1__bsg_Global_Billing_Group__r":{"TREX1__Monthly_Billing_Day__c":1,"Id":"a2M1U000001IXQ5UAO","Name":"GBG Programs - 1st o (11 more) ..."},"Name":"BSG-0785575"},"TREX1__Amount__c":500.00,"Name":"BS-0001365619"}]|0x5a3532b9
15:26:06.0 (119023379)|HEAP_ALLOCATE|[182]|Bytes:5
15:26:06.0 (119025750)|STATEMENT_EXECUTE|[181]
15:26:06.0 (119035393)|HEAP_ALLOCATE|[182]|Bytes:5
15:26:06.0 (119041102)|HEAP_ALLOCATE|[182]|Bytes:52
15:26:06.0 (119044550)|VARIABLE_SCOPE_BEGIN|[182]|bs|TREX1__Billing_Schedule__c|true|false
